Values,Timestamp,ma_1000,ma_5000
100,26/6/2024 6:17,80.441,68.0996
100,26/6/2024 6:18,80.388,68.0892
100,26/6/2024 6:18,80.335,68.0788
100,26/6/2024 6:18,80.282,68.0684
100,26/6/2024 6:19,80.228,68.058
100,26/6/2024 6:19,80.174,68.0476
100,26/6/2024 9:29,80.12,68.0372
100,26/6/2024 9:29,80.066,68.0268
100,26/6/2024 9:29,80.012,68.0164
100,26/6/2024 9:29,79.958,68.006
100,26/6/2024 9:29,79.904,67.9956
100,26/6/2024 9:30,79.85,67.9852
100,26/6/2024 9:30,79.796,67.9746
100,26/6/2024 9:30,79.742,67.964
100,26/6/2024 9:31,79.688,67.9534
100,26/6/2024 9:31,79.633,67.9428
100,26/6/2024 9:31,79.578,67.9322
100,26/6/2024 9:31,79.523,67.9214
100,26/6/2024 9:32,79.468,67.9106
100,26/6/2024 9:32,79.413,67.8998
100,26/6/2024 9:32,79.358,67.889
100,26/6/2024 9:32,79.303,67.8782
100,26/6/2024 9:32,79.248,67.8674
100,26/6/2024 9:33,79.193,67.8566
100,26/6/2024 9:33,79.138,67.8458
100,26/6/2024 9:33,79.082,67.835
100,26/6/2024 9:34,79.026,67.8242
100,26/6/2024 9:34,78.97,67.8134
100,26/6/2024 9:34,78.914,67.8026
100,26/6/2024 9:34,78.858,67.7918
100,26/6/2024 9:35,78.802,67.781
100,26/6/2024 9:35,78.746,67.7702
100,26/6/2024 9:35,78.69,67.7594
100,26/6/2024 9:35,78.634,67.7484
100,26/6/2024 9:35,78.578,67.7374
100,26/6/2024 9:36,78.522,67.7264
99,26/6/2024 9:36,78.466,67.7154
99,26/6/2024 9:36,78.411,67.7046
99,26/6/2024 9:37,78.355,67.6938
99,26/6/2024 9:37,78.299,67.683
99,26/6/2024 9:37,78.243,67.6722
99,26/6/2024 9:37,78.187,67.6614
99,26/6/2024 9:38,78.131,67.6506
99,26/6/2024 9:38,78.075,67.6398
99,26/6/2024 9:38,78.019,67.629
99,26/6/2024 9:38,77.962,67.6182
99,26/6/2024 9:38,77.905,67.6074
99,26/6/2024 9:39,77.848,67.5966
99,26/6/2024 9:39,77.791,67.5858
99,26/6/2024 9:39,77.734,67.575
99,26/6/2024 9:40,77.677,67.5642
99,26/6/2024 9:40,77.62,67.5534
99,26/6/2024 9:40,77.563,67.5426
99,26/6/2024 9:40,77.506,67.5318
99,26/6/2024 9:41,77.449,67.521
99,26/6/2024 9:41,77.392,67.5102
99,26/6/2024 9:41,77.335,67.4992
99,26/6/2024 9:41,77.278,67.4882
99,26/6/2024 9:42,77.221,67.4772
99,26/6/2024 9:42,77.164,67.4662
98,26/6/2024 9:42,77.107,67.4552
98,26/6/2024 9:42,77.051,67.4444
98,26/6/2024 9:43,76.995,67.4336
98,26/6/2024 9:43,76.939,67.4228
98,26/6/2024 9:43,76.882,67.412
98,26/6/2024 9:43,76.825,67.4012
98,26/6/2024 9:43,76.768,67.3904
98,26/6/2024 9:44,76.711,67.3796
98,26/6/2024 9:44,76.654,67.3688
98,26/6/2024 9:44,76.597,67.358
98,26/6/2024 9:45,76.54,67.3472
98,26/6/2024 9:45,76.532,67.3364
98,26/6/2024 9:45,76.524,67.3256
98,26/6/2024 9:45,76.516,67.3148
98,26/6/2024 9:46,76.508,67.304
98,26/6/2024 9:46,76.5,67.2932
98,26/6/2024 9:46,76.492,67.2824
98,26/6/2024 9:46,76.484,67.2716
98,26/6/2024 9:46,76.476,67.2608
98,26/6/2024 9:47,76.467,67.25
98,26/6/2024 9:47,76.458,67.2392
98,26/6/2024 9:47,76.448,67.2284
98,26/6/2024 9:48,76.438,67.2176
98,26/6/2024 9:48,76.427,67.2068
98,26/6/2024 9:48,76.416,67.196
98,26/6/2024 9:48,76.405,67.1852
98,26/6/2024 9:49,76.394,67.1744
98,26/6/2024 9:49,76.383,67.1636
98,26/6/2024 9:49,76.372,67.1528
98,26/6/2024 9:49,76.361,67.142
98,26/6/2024 9:49,76.35,67.1312
98,26/6/2024 9:50,76.339,67.1202
98,26/6/2024 9:50,76.328,67.1092
98,26/6/2024 9:50,76.317,67.0982
98,26/6/2024 9:51,76.306,67.0872
98,26/6/2024 9:51,76.294,67.0762
98,26/6/2024 9:51,76.282,67.065
98,26/6/2024 9:51,76.27,67.0538
98,26/6/2024 9:52,76.258,67.0426
98,26/6/2024 9:52,76.246,67.0314
98,26/6/2024 9:52,76.234,67.0202
98,26/6/2024 9:52,76.222,67.009
98,26/6/2024 9:52,76.21,66.9978
98,26/6/2024 9:53,76.198,66.9866
98,26/6/2024 9:53,76.186,66.9754
98,26/6/2024 9:53,76.174,66.9642
98,26/6/2024 9:54,76.162,66.953
98,26/6/2024 9:54,76.15,66.9418
98,26/6/2024 9:54,76.138,66.9306
98,26/6/2024 9:54,76.125,66.9194
98,26/6/2024 9:54,76.112,66.9082
98,26/6/2024 9:55,76.099,66.897
98,26/6/2024 9:55,76.086,66.8858
98,26/6/2024 9:55,76.073,66.8746
98,26/6/2024 9:56,76.06,66.8634
98,26/6/2024 9:56,76.047,66.8522
98,26/6/2024 9:56,76.034,66.8408
98,26/6/2024 9:56,76.02,66.8294
98,26/6/2024 9:57,76.006,66.818
98,26/6/2024 9:57,75.992,66.8066
97,26/6/2024 9:57,75.978,66.7952
98,26/6/2024 9:57,75.965,66.784
98,26/6/2024 9:57,75.951,66.7726
98,26/6/2024 9:58,75.937,66.7612
98,26/6/2024 9:58,75.923,66.7498
97,26/6/2024 9:58,75.909,66.7384
97,26/6/2024 9:59,75.896,66.7272
97,26/6/2024 9:59,75.883,66.716
97,26/6/2024 9:59,75.87,66.7048
97,26/6/2024 9:59,75.857,66.6936
97,26/6/2024 10:00,75.844,66.6822
97,26/6/2024 10:00,75.831,66.6708
97,26/6/2024 10:00,75.818,66.6594
97,26/6/2024 10:00,75.805,66.648
97,26/6/2024 10:00,75.792,66.6366
97,26/6/2024 10:01,75.779,66.6252
97,26/6/2024 10:01,75.766,66.6138
97,26/6/2024 10:01,75.753,66.6024
97,26/6/2024 10:02,75.74,66.591
97,26/6/2024 10:02,75.726,66.5796
97,26/6/2024 10:02,75.712,66.5682
97,26/6/2024 10:02,75.698,66.5568
97,26/6/2024 10:03,75.684,66.5454
97,26/6/2024 10:03,75.67,66.534
97,26/6/2024 10:03,75.656,66.5226
97,26/6/2024 10:03,75.642,66.5112
97,26/6/2024 10:03,75.628,66.4998
97,26/6/2024 10:04,75.613,66.4884
97,26/6/2024 10:04,75.598,66.477
97,26/6/2024 10:04,75.583,66.4656
97,26/6/2024 10:05,75.568,66.4542
97,26/6/2024 10:05,75.553,66.4428
97,26/6/2024 10:05,75.538,66.4314
97,26/6/2024 10:05,75.523,66.42
97,26/6/2024 10:05,75.508,66.4086
97,26/6/2024 10:06,75.493,66.3972
97,26/6/2024 10:06,75.478,66.3858
97,26/6/2024 10:06,75.463,66.3742
97,26/6/2024 10:07,75.448,66.3626
97,26/6/2024 10:07,75.433,66.351
97,26/6/2024 10:07,75.418,66.3394
97,26/6/2024 10:07,75.402,66.3278
97,26/6/2024 10:08,75.386,66.3162
97,26/6/2024 10:08,75.37,66.3046
97,26/6/2024 10:08,75.354,66.293
97,26/6/2024 10:08,75.338,66.2814
97,26/6/2024 10:08,75.322,66.2698
97,26/6/2024 10:09,75.306,66.2582
97,26/6/2024 10:09,75.29,66.2466
97,26/6/2024 10:09,75.274,66.235
97,26/6/2024 10:10,75.258,66.2234
97,26/6/2024 10:10,75.242,66.2118
97,26/6/2024 10:10,75.225,66.2002
97,26/6/2024 10:10,75.208,66.1886
96,26/6/2024 10:11,75.192,66.177
96,26/6/2024 10:11,75.177,66.1656
96,26/6/2024 10:11,75.161,66.1542
96,26/6/2024 10:11,75.145,66.1426
96,26/6/2024 10:11,75.129,66.131
96,26/6/2024 10:12,75.113,66.1194
96,26/6/2024 10:12,75.097,66.1078
96,26/6/2024 10:12,75.081,66.0962
96,26/6/2024 10:13,75.065,66.0846
96,26/6/2024 10:13,75.049,66.073
96,26/6/2024 10:13,75.033,66.0614
96,26/6/2024 10:13,75.017,66.0498
96,26/6/2024 10:14,75.001,66.0382
96,26/6/2024 10:14,74.985,66.0266
96,26/6/2024 10:14,74.968,66.015
96,26/6/2024 10:14,74.951,66.0034
96,26/6/2024 10:14,74.934,65.9918
96,26/6/2024 10:15,74.917,65.9802
96,26/6/2024 10:15,74.9,65.9686
96,26/6/2024 10:15,74.883,65.957
96,26/6/2024 10:16,74.866,65.9454
96,26/6/2024 10:16,74.849,65.9338
96,26/6/2024 10:16,74.832,65.9222
96,26/6/2024 10:16,74.814,65.9106
96,26/6/2024 10:17,74.796,65.899
96,26/6/2024 10:17,74.778,65.8874
96,26/6/2024 10:17,74.76,65.8758
96,26/6/2024 10:17,74.742,65.8642
96,26/6/2024 10:17,74.724,65.8526
96,26/6/2024 10:18,74.706,65.841
96,26/6/2024 10:18,74.687,65.8294
96,26/6/2024 10:18,74.668,65.8178
96,26/6/2024 10:19,74.649,65.8062
96,26/6/2024 10:19,74.63,65.7946
96,26/6/2024 10:19,74.611,65.783
96,26/6/2024 10:19,74.591,65.7714
96,26/6/2024 10:20,74.571,65.7598
96,26/6/2024 10:20,74.551,65.7482
96,26/6/2024 10:20,74.531,65.7366
96,26/6/2024 10:20,74.511,65.725
96,26/6/2024 10:21,74.491,65.7134
96,26/6/2024 10:21,74.47,65.7018
96,26/6/2024 10:21,74.449,65.6902
96,26/6/2024 10:21,74.428,65.6786
96,26/6/2024 10:22,74.407,65.667
96,26/6/2024 10:22,74.386,65.6554
96,26/6/2024 10:22,74.365,65.6436
96,26/6/2024 10:22,74.344,65.6318
96,26/6/2024 10:22,74.322,65.62
96,26/6/2024 10:23,74.3,65.6082
96,26/6/2024 10:23,74.278,65.5964
96,26/6/2024 10:23,74.256,65.5846
96,26/6/2024 10:24,74.234,65.5728
96,26/6/2024 10:24,74.212,65.561
96,26/6/2024 10:24,74.19,65.5492
96,26/6/2024 10:24,74.168,65.5374
96,26/6/2024 10:25,74.146,65.5256
96,26/6/2024 10:25,74.124,65.5138
96,26/6/2024 10:25,74.102,65.502
96,26/6/2024 10:25,74.08,65.4902
96,26/6/2024 10:25,74.057,65.4784
96,26/6/2024 10:26,74.034,65.4666
96,26/6/2024 10:26,74.011,65.4548
96,26/6/2024 10:26,73.988,65.4428
96,26/6/2024 10:27,73.965,65.431
96,26/6/2024 10:27,73.942,65.4192
96,26/6/2024 10:27,73.919,65.4074
96,26/6/2024 10:27,73.896,65.3954
96,26/6/2024 10:28,73.872,65.3834
96,26/6/2024 10:28,73.848,65.3714
96,26/6/2024 10:28,73.824,65.3594
96,26/6/2024 10:29,73.8,65.3474
96,26/6/2024 10:29,73.776,65.3354
96,26/6/2024 10:29,73.752,65.3234
96,26/6/2024 10:30,73.728,65.3114
96,26/6/2024 10:30,73.704,65.2994
96,26/6/2024 10:30,73.68,65.2874
96,26/6/2024 10:30,73.656,65.2754
96,26/6/2024 10:31,73.631,65.2634
96,26/6/2024 10:31,73.606,65.2514
96,26/6/2024 10:31,73.581,65.2394
96,26/6/2024 10:32,73.556,65.2274
96,26/6/2024 10:32,73.531,65.2154
96,26/6/2024 10:32,73.506,65.2034
96,26/6/2024 10:32,73.481,65.1914
96,26/6/2024 10:33,73.456,65.1794
96,26/6/2024 10:33,73.431,65.1674
95,26/6/2024 10:33,73.405,65.1554
95,26/6/2024 10:33,73.38,65.1436
95,26/6/2024 10:33,73.355,65.1318
95,26/6/2024 10:34,73.33,65.12
95,26/6/2024 10:34,73.305,65.1082
95,26/6/2024 10:34,73.28,65.0964
95,26/6/2024 10:35,73.255,65.0846
95,26/6/2024 10:35,73.23,65.0728
95,26/6/2024 10:35,73.205,65.061
95,26/6/2024 10:35,73.18,65.0492
95,26/6/2024 10:36,73.154,65.0374
95,26/6/2024 10:36,73.128,65.0256
95,26/6/2024 10:36,73.102,65.0138
95,26/6/2024 10:36,73.076,65.002
95,26/6/2024 10:36,73.05,64.9902
95,26/6/2024 10:37,73.024,64.9784
95,26/6/2024 10:37,72.997,64.9664
95,26/6/2024 10:37,72.97,64.9544
95,26/6/2024 10:38,72.943,64.9424
95,26/6/2024 10:38,72.915,64.9304
95,26/6/2024 10:38,72.887,64.9184
95,26/6/2024 10:39,72.859,64.9064
95,26/6/2024 10:39,72.831,64.8944
95,26/6/2024 10:39,72.803,64.8824
95,26/6/2024 10:39,72.775,64.8704
95,26/6/2024 10:40,72.747,64.8584
95,26/6/2024 10:40,72.719,64.8464
95,26/6/2024 10:40,72.691,64.8344
95,26/6/2024 10:40,72.663,64.8224
95,26/6/2024 10:41,72.635,64.8104
95,26/6/2024 10:41,72.607,64.7984
94,26/6/2024 10:41,72.579,64.7864
94,26/6/2024 10:41,72.552,64.7746
94,26/6/2024 10:41,72.525,64.7628
94,26/6/2024 10:42,72.497,64.751
94,26/6/2024 10:42,72.469,64.7392
94,26/6/2024 10:42,72.441,64.7274
94,26/6/2024 10:43,72.413,64.7156
94,26/6/2024 10:43,72.385,64.7038
94,26/6/2024 10:43,72.356,64.692
94,26/6/2024 10:43,72.327,64.6802
94,26/6/2024 10:44,72.297,64.6684
94,26/6/2024 10:44,72.267,64.6566
94,26/6/2024 10:44,72.237,64.6448
94,26/6/2024 10:44,72.207,64.633
94,26/6/2024 10:44,72.177,64.6212
94,26/6/2024 10:45,72.147,64.6094
94,26/6/2024 10:45,72.117,64.5976
94,26/6/2024 10:45,72.087,64.5858
94,26/6/2024 10:46,72.057,64.574
94,26/6/2024 10:46,72.027,64.5622
94,26/6/2024 10:46,71.997,64.5504
94,26/6/2024 10:46,71.967,64.5384
94,26/6/2024 10:47,71.937,64.5264
94,26/6/2024 10:47,71.907,64.5144
94,26/6/2024 10:47,71.877,64.5024
94,26/6/2024 10:47,71.847,64.4904
94,26/6/2024 10:47,71.817,64.4784
94,26/6/2024 10:48,71.787,64.4664
94,26/6/2024 10:48,71.756,64.4544
94,26/6/2024 10:48,71.725,64.4424
94,26/6/2024 10:49,71.694,64.4304
94,26/6/2024 10:49,71.663,64.4184
94,26/6/2024 10:49,71.632,64.4064
94,26/6/2024 10:49,71.601,64.3944
94,26/6/2024 10:50,71.57,64.3824
94,26/6/2024 10:50,71.539,64.3704
94,26/6/2024 10:50,71.508,64.3584
94,26/6/2024 10:50,71.477,64.3464
94,26/6/2024 10:50,71.445,64.3344
94,26/6/2024 10:51,71.413,64.3224
94,26/6/2024 10:51,71.381,64.3104
94,26/6/2024 10:51,71.349,64.2984
94,26/6/2024 10:52,71.317,64.2864
94,26/6/2024 10:52,71.285,64.2744
94,26/6/2024 10:52,71.253,64.2622
94,26/6/2024 10:52,71.221,64.25
94,26/6/2024 10:53,71.189,64.2378
94,26/6/2024 10:53,71.157,64.2256
94,26/6/2024 10:53,71.125,64.2134
94,26/6/2024 10:53,71.093,64.2012
93,26/6/2024 10:54,71.061,64.189
93,26/6/2024 10:54,71.03,64.177
93,26/6/2024 10:54,70.999,64.165
93,26/6/2024 10:54,70.968,64.153
93,26/6/2024 10:55,70.936,64.141
93,26/6/2024 10:55,70.904,64.129
93,26/6/2024 10:55,70.872,64.117
93,26/6/2024 10:55,70.84,64.1048
93,26/6/2024 10:56,70.808,64.0926
93,26/6/2024 10:56,70.776,64.0804
93,26/6/2024 10:56,70.744,64.0682
93,26/6/2024 10:56,70.712,64.056
93,26/6/2024 10:57,70.68,64.0438
93,26/6/2024 10:57,70.647,64.0316
93,26/6/2024 10:57,70.614,64.0194
93,26/6/2024 10:57,70.581,64.0072
93,26/6/2024 10:58,70.548,63.995
93,26/6/2024 10:58,70.515,63.9828
92,26/6/2024 10:58,70.481,63.9706
93,26/6/2024 10:58,70.447,63.9586
93,26/6/2024 10:59,70.412,63.9464
92,26/6/2024 10:59,70.377,63.9342
92,26/6/2024 10:59,70.343,63.9222
92,26/6/2024 11:00,70.309,63.9102
92,26/6/2024 11:00,70.275,63.8982
92,26/6/2024 11:00,70.241,63.8862
92,26/6/2024 11:00,70.207,63.8742
92,26/6/2024 11:01,70.173,63.8622
92,26/6/2024 11:01,70.139,63.8502
92,26/6/2024 11:01,70.105,63.8382
92,26/6/2024 11:01,70.071,63.8262
92,26/6/2024 11:01,70.037,63.8142
92,26/6/2024 11:02,70.003,63.8022
92,26/6/2024 11:02,69.969,63.7902
92,26/6/2024 11:02,69.935,63.7782
92,26/6/2024 11:03,69.9,63.7662
92,26/6/2024 11:03,69.865,63.7542
92,26/6/2024 11:03,69.83,63.7422
92,26/6/2024 11:03,69.795,63.73
91,26/6/2024 11:04,69.76,63.7178
91,26/6/2024 11:04,69.726,63.7058
91,26/6/2024 11:04,69.692,63.6938
91,26/6/2024 11:04,69.658,63.6818
91,26/6/2024 11:04,69.624,63.6698
91,26/6/2024 11:05,69.589,63.6578
91,26/6/2024 11:05,69.554,63.6458
91,26/6/2024 11:05,69.519,63.6338
91,26/6/2024 11:06,69.484,63.6218
91,26/6/2024 11:06,69.449,63.6098
91,26/6/2024 11:06,69.414,63.5978
91,26/6/2024 11:06,69.379,63.5858
91,26/6/2024 11:07,69.344,63.5738
91,26/6/2024 11:07,69.309,63.5618
91,26/6/2024 11:07,69.274,63.5498
91,26/6/2024 11:07,69.239,63.5378
91,26/6/2024 11:08,69.204,63.5258
91,26/6/2024 11:08,69.169,63.5138
90,26/6/2024 11:08,69.134,63.5018
90,26/6/2024 11:08,69.1,63.49
90,26/6/2024 11:09,69.066,63.4782
90,26/6/2024 11:09,69.032,63.4664
90,26/6/2024 11:09,68.998,63.4546
90,26/6/2024 11:09,68.964,63.4428
90,26/6/2024 11:10,68.93,63.431
90,26/6/2024 11:10,68.896,63.4192
90,26/6/2024 11:10,68.861,63.4074
90,26/6/2024 11:10,68.825,63.3956
90,26/6/2024 11:11,68.789,63.3838
90,26/6/2024 11:11,68.753,63.372
90,26/6/2024 11:11,68.717,63.3602
90,26/6/2024 11:12,68.681,63.3484
90,26/6/2024 11:12,68.645,63.3366
90,26/6/2024 11:12,68.609,63.3248
90,26/6/2024 11:12,68.572,63.313
90,26/6/2024 11:12,68.535,63.3012
90,26/6/2024 11:13,68.498,63.2894
90,26/6/2024 11:13,68.461,63.2776
90,26/6/2024 11:13,68.424,63.2658
90,26/6/2024 11:14,68.387,63.2538
90,26/6/2024 11:14,68.35,63.2418
90,26/6/2024 11:14,68.313,63.2298
90,26/6/2024 11:14,68.276,63.2178
90,26/6/2024 11:15,68.238,63.2058
90,26/6/2024 11:15,68.2,63.1938
90,26/6/2024 11:15,68.162,63.1818
90,26/6/2024 11:15,68.124,63.1698
90,26/6/2024 11:16,68.086,63.1578
90,26/6/2024 11:16,68.048,63.1458
90,26/6/2024 11:16,68.01,63.1338
90,26/6/2024 11:16,67.972,63.1218
90,26/6/2024 11:17,67.934,63.1098
90,26/6/2024 11:17,67.896,63.0978
90,26/6/2024 11:17,67.858,63.0858
90,26/6/2024 11:17,67.82,63.0738
90,26/6/2024 11:18,67.782,63.0618
90,26/6/2024 11:18,67.744,63.0498
90,26/6/2024 11:18,67.706,63.0378
90,26/6/2024 11:18,67.668,63.0258
90,26/6/2024 11:19,67.63,63.0138
90,26/6/2024 11:19,67.592,63.0018
90,26/6/2024 11:19,67.554,62.9898
90,26/6/2024 11:19,67.516,62.9778
90,26/6/2024 11:20,67.478,62.9658
90,26/6/2024 11:20,67.44,62.9538
90,26/6/2024 11:20,67.401,62.9418
90,26/6/2024 11:20,67.362,62.9298
90,26/6/2024 11:21,67.322,62.9178
90,26/6/2024 11:21,67.282,62.9058
90,26/6/2024 11:21,67.242,62.8938
90,26/6/2024 11:21,67.202,62.8818
90,26/6/2024 11:22,67.162,62.8698
90,26/6/2024 11:22,67.122,62.8578
90,26/6/2024 11:22,67.082,62.8458
90,26/6/2024 11:22,67.042,62.8338
90,26/6/2024 11:23,67.002,62.8218
90,26/6/2024 11:23,66.962,62.8098
89,26/6/2024 11:23,66.922,62.7978
89,26/6/2024 11:23,66.883,62.786
89,26/6/2024 11:24,66.844,62.7742
89,26/6/2024 11:24,66.805,62.7624
89,26/6/2024 11:24,66.766,62.7506
89,26/6/2024 11:25,66.727,62.7388
89,26/6/2024 11:25,66.688,62.727
89,26/6/2024 11:25,66.648,62.7152
89,26/6/2024 11:25,66.608,62.7034
89,26/6/2024 11:26,66.568,62.6916
89,26/6/2024 11:26,66.528,62.6798
89,26/6/2024 11:26,66.488,62.668
89,26/6/2024 11:26,66.448,62.6562
89,26/6/2024 11:27,66.408,62.6444
89,26/6/2024 11:27,66.368,62.6326
89,26/6/2024 11:27,66.328,62.6208
89,26/6/2024 11:28,66.287,62.609
89,26/6/2024 11:28,66.246,62.5972
89,26/6/2024 11:28,66.205,62.5854
89,26/6/2024 11:28,66.164,62.5736
89,26/6/2024 11:29,66.123,62.5618
89,26/6/2024 11:29,66.082,62.55
89,26/6/2024 11:29,66.041,62.5382
89,26/6/2024 11:29,66,62.5264
89,26/6/2024 11:30,65.959,62.5146
89,26/6/2024 11:30,65.918,62.5028
89,26/6/2024 11:30,65.877,62.491
88,26/6/2024 11:30,65.836,62.4792
88,26/6/2024 11:31,65.796,62.4676
88,26/6/2024 11:31,65.756,62.456
88,26/6/2024 11:31,65.716,62.4444
88,26/6/2024 11:31,65.675,62.4328
88,26/6/2024 11:32,65.634,62.4212
88,26/6/2024 11:32,65.593,62.4096
88,26/6/2024 11:32,65.552,62.398
88,26/6/2024 11:32,65.511,62.3864
88,26/6/2024 11:33,65.47,62.3748
88,26/6/2024 11:33,65.429,62.3632
88,26/6/2024 11:33,65.388,62.3516
88,26/6/2024 11:33,65.347,62.34
88,26/6/2024 11:34,65.306,62.3284
87,26/6/2024 11:34,65.265,62.3168
87,26/6/2024 11:34,65.225,62.3054
87,26/6/2024 11:34,65.185,62.294
87,26/6/2024 11:35,65.145,62.2826
87,26/6/2024 11:35,65.105,62.2712
87,26/6/2024 11:35,65.065,62.2598
87,26/6/2024 11:36,65.025,62.2482
87,26/6/2024 11:36,64.985,62.2366
87,26/6/2024 11:36,64.945,62.225
86,26/6/2024 11:37,64.904,62.2134
86,26/6/2024 11:37,64.864,62.202
86,26/6/2024 11:37,64.824,62.1906
86,26/6/2024 11:37,64.784,62.1792
86,26/6/2024 11:38,64.744,62.1678
86,26/6/2024 11:38,64.704,62.1564
86,26/6/2024 11:38,64.664,62.145
86,26/6/2024 11:38,64.624,62.1336
86,26/6/2024 11:39,64.584,62.1222
86,26/6/2024 11:39,64.544,62.1108
86,26/6/2024 11:39,64.504,62.0994
85,26/6/2024 11:39,64.464,62.088
85,26/6/2024 11:40,64.425,62.0768
85,26/6/2024 11:40,64.386,62.0656
85,26/6/2024 11:40,64.347,62.0544
85,26/6/2024 11:40,64.308,62.0432
85,26/6/2024 11:41,64.269,62.032
85,26/6/2024 11:41,64.23,62.0208
85,26/6/2024 11:41,64.191,62.0096
84,26/6/2024 11:41,64.152,61.9984
84,26/6/2024 11:42,64.114,61.9874
84,26/6/2024 11:42,64.076,61.9764
84,26/6/2024 11:42,64.038,61.9654
84,26/6/2024 11:42,64,61.9544
84,26/6/2024 11:43,63.962,61.9434
84,26/6/2024 11:43,63.924,61.9324
84,26/6/2024 11:44,63.886,61.9214
84,26/6/2024 11:44,63.848,61.9104
84,26/6/2024 11:44,63.81,61.8994
84,26/6/2024 11:44,63.771,61.8884
84,26/6/2024 11:45,63.732,61.8774
84,26/6/2024 11:45,63.693,61.8664
84,26/6/2024 11:45,63.654,61.8554
84,26/6/2024 11:45,63.615,61.8444
84,26/6/2024 11:45,63.576,61.8334
84,26/6/2024 11:46,63.537,61.8224
84,26/6/2024 11:46,63.498,61.8114
84,26/6/2024 11:46,63.459,61.8004
84,26/6/2024 11:47,63.42,61.7894
84,26/6/2024 11:47,63.381,61.7784
83,26/6/2024 11:47,63.342,61.7674
83,26/6/2024 11:47,63.304,61.7566
83,26/6/2024 11:48,63.266,61.7458
83,26/6/2024 11:48,63.228,61.735
83,26/6/2024 11:48,63.19,61.7242
83,26/6/2024 11:48,63.152,61.7134
83,26/6/2024 11:49,63.113,61.7026
83,26/6/2024 11:49,63.074,61.6918
82,26/6/2024 11:49,63.035,61.681
83,26/6/2024 11:49,62.997,61.6704
82,26/6/2024 11:50,62.958,61.6596
82,26/6/2024 11:50,62.92,61.649
82,26/6/2024 11:50,62.882,61.6384
82,26/6/2024 11:50,62.844,61.6278
82,26/6/2024 11:51,62.806,61.6172
82,26/6/2024 11:51,62.768,61.6066
82,26/6/2024 11:51,62.73,61.596
82,26/6/2024 11:51,62.692,61.5854
82,26/6/2024 11:52,62.654,61.5748
82,26/6/2024 11:52,62.616,61.5642
82,26/6/2024 11:52,62.578,61.5536
82,26/6/2024 11:52,62.54,61.543
82,26/6/2024 11:53,62.501,61.5324
82,26/6/2024 11:53,62.462,61.5218
82,26/6/2024 11:53,62.423,61.5112
82,26/6/2024 11:53,62.384,61.5006
81,26/6/2024 11:54,62.345,61.49
81,26/6/2024 11:54,62.307,61.4796
81,26/6/2024 11:54,62.269,61.4692
81,26/6/2024 11:54,62.231,61.4588
81,26/6/2024 11:55,62.193,61.4484
81,26/6/2024 11:55,62.155,61.438
81,26/6/2024 11:55,62.117,61.4276
81,26/6/2024 11:55,62.079,61.4172
81,26/6/2024 11:56,62.041,61.4068
80,26/6/2024 11:56,62.003,61.3964
80,26/6/2024 11:56,61.966,61.3862
80,26/6/2024 11:56,61.929,61.376
80,26/6/2024 11:57,61.892,61.3658
80,26/6/2024 11:57,61.855,61.3556
80,26/6/2024 11:57,61.818,61.3454
80,26/6/2024 11:57,61.781,61.3352
80,26/6/2024 11:58,61.744,61.325
80,26/6/2024 11:58,61.707,61.3148
80,26/6/2024 11:58,61.67,61.3046
80,26/6/2024 11:58,61.633,61.2944
80,26/6/2024 11:59,61.595,61.2842
80,26/6/2024 11:59,61.558,61.274
79,26/6/2024 11:59,61.521,61.2638
79,26/6/2024 11:59,61.485,61.2538
79,26/6/2024 12:00,61.449,61.2438
79,26/6/2024 12:00,61.412,61.2338
79,26/6/2024 12:00,61.375,61.2238
79,26/6/2024 12:00,61.338,61.2138
78,26/6/2024 12:01,61.301,61.2038
79,26/6/2024 12:01,61.265,61.194
78,26/6/2024 12:01,61.228,61.184
78,26/6/2024 12:01,61.192,61.1742
78,26/6/2024 12:02,61.156,61.1644
78,26/6/2024 12:02,61.12,61.1546
78,26/6/2024 12:02,61.084,61.1448
78,26/6/2024 12:02,61.048,61.135
78,26/6/2024 12:03,61.012,61.1252
78,26/6/2024 12:03,60.976,61.1154
78,26/6/2024 12:03,60.94,61.1056
78,26/6/2024 12:03,60.904,61.0958
78,26/6/2024 12:04,60.868,61.086
78,26/6/2024 12:04,60.832,61.0762
78,26/6/2024 12:04,60.796,61.0664
78,26/6/2024 12:04,60.76,61.0566
77,26/6/2024 12:05,60.724,61.0468
77,26/6/2024 12:05,60.689,61.0372
77,26/6/2024 12:05,60.654,61.0276
77,26/6/2024 12:05,60.619,61.018
77,26/6/2024 12:06,60.584,61.0084
77,26/6/2024 12:06,60.549,60.9988
77,26/6/2024 12:06,60.514,60.9892
77,26/6/2024 12:07,60.479,60.9796
77,26/6/2024 12:07,60.444,60.97
77,26/6/2024 12:07,60.409,60.9604
77,26/6/2024 12:07,60.374,60.9508
75,26/6/2024 12:12,60.339,60.9412
75,26/6/2024 12:12,60.306,60.932
75,26/6/2024 12:12,60.273,60.9228
75,26/6/2024 12:13,60.24,60.9136
75,26/6/2024 12:13,60.207,60.9044
75,26/6/2024 12:13,60.174,60.8952
74,26/6/2024 12:13,60.14,60.886
74,26/6/2024 12:14,60.107,60.877
74,26/6/2024 12:14,60.074,60.868
74,26/6/2024 12:14,60.041,60.859
74,26/6/2024 12:14,60.008,60.85
